Employee_ID,Age,Years_Experience,WFH_Days_Per_Week,Gender,Education_Level,Marital_Status,Has_Children,Location_Type,Department,Job_Level,Company_Size,Industry,Home_Office_Quality,Internet_Speed_Category,Work_Hours_Per_Week,Manager_Support_Level,Team_Collaboration_Frequency,Task_Completion_Rate,Quality_Score,Innovation_Score,Efficiency_Rating,Meetings_Per_Week,Commute_Time_Minutes,Job_Satisfaction,Stress_Level,Work_Life_Balance,Survey_Date,Response_Quality,Productivity_Score
EMP1267,33,2,3,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),43,High,Few times per week,73,95.1,95,95,8,23,100,6,6,22-02-24,Low,96
EMP1268,26,3,5,Female,Master Degree,Married,No,Rural,Marketing,Mid-Level,Large (1001-5000),Technology,Average,Very Fast (100+ Mbps),49,Very High,Weekly,95.8,76.9,50.7,87.5,7,0,100,8,3,25-01-24,Medium,76.3
EMP1269,28,3,3,Male,Bachelor Degree,Single,No,Urban,Marketing,Senior,Small (51-200),Finance,Good,Very Fast (100+ Mbps),43,Moderate,Daily,60.3,69.6,69.1,82.1,5,35,82.4,7,4,15-02-24,High,67.9
EMP1270,46,7,3,Female,Associate Degree,In Relationship,No,Suburban,Engineering,Senior,Startup (1-50),Healthcare,Average,Fast (50-100 Mbps),41,High,Few times per week,100,93.8,95,95,5,36,100,1,4,30-01-24,High,95.5
EMP1271,44,18,4,Female,High School,Single,No,Suburban,Customer Success,Manager,Large (1001-5000),Retail,Good,Moderate (25-50 Mbps),35,Moderate,Daily,69.4,77.3,41,92.6,10,32,74.1,8,7,26-03-24,High,77.9
EMP1272,40,1,3,Female,Bachelor Degree,Married,Yes,Urban,Customer Success,Junior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),49,Low,Few times per week,79.4,78.5,65.4,92.4,8,37,100,2,7,21-04-24,High,80.3
EMP1273,25,0,2,Female,Bachelor Degree,Single,No,Urban,Engineering,Junior,Startup (1-50),Media,Average,Moderate (25-50 Mbps),36,High,Weekly,92.6,87.8,72.9,95,15,76,100,8,9,08-03-24,High,86.1
EMP1274,32,3,5,Female,Associate Degree,Married,No,Suburban,Sales,Senior,Medium (201-1000),Technology,Poor,Fast (50-100 Mbps),43,Moderate,Weekly,70.4,72,72.2,89.2,3,0,93.1,10,5,01-04-24,High,73.9
EMP1275,45,7,5,Male,Bachelor Degree,Married,Yes,Suburban,Engineering,Lead,Large (1001-5000),Finance,Average,Fast (50-100 Mbps),46,Moderate,Daily,88.3,85.7,75.5,90.3,7,0,100,6,6,31-03-24,High,81
EMP1276,36,2,4,Female,Bachelor Degree,Married,No,Urban,Customer Success,Mid-Level,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),52,Moderate,Daily,56.4,72.2,62.8,94.2,8,12,81,4,7,25-04-24,High,60
EMP1277,55,9,4,Female,Bachelor Degree,Married,Yes,Urban,Sales,Mid-Level,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),43,Low,Few times per week,83.5,95.6,65,95,12,44,100,1,10,03-04-24,High,84.1
EMP1278,38,0,2,Female,Bachelor Degree,Single,No,Urban,Marketing,Junior,Medium (201-1000),Retail,Good,Very Fast (100+ Mbps),50,High,Daily,86.4,88.3,89.1,95,6,38,100,4,6,12-02-24,High,98
EMP1279,36,6,5,Female,Associate Degree,Married,Yes,Urban,Sales,Senior,Medium (201-1000),Media,Excellent,Very Fast (100+ Mbps),42,Moderate,Monthly,65.6,72.4,68.8,90.4,8,0,82.6,6,5,23-04-24,Low,66.9
EMP1280,32,2,2,Male,Bachelor Degree,Single,No,Rural,Sales,Mid-Level,Medium (201-1000),Finance,Excellent,Very Fast (100+ Mbps),38,High,Daily,99.1,100,95,95,10,33,100,8,6,21-03-24,High,98
EMP1281,36,2,4,Male,Bachelor Degree,Married,Yes,Suburban,HR,Junior,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),58,Moderate,Bi-weekly,100,89.4,82.2,95,6,16,100,8,5,03-03-24,High,98
EMP1282,33,0,5,Male,Master Degree,Single,No,Urban,HR,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),34,High,Bi-weekly,85.4,82.5,67.9,95,7,0,100,7,3,12-03-24,High,78.2
EMP1283,41,11,4,Female,Bachelor Degree,Single,Yes,Urban,Marketing,Manager,Medium (201-1000),Retail,Excellent,Fast (50-100 Mbps),59,Low,Few times per week,100,80.8,84.2,95,12,29,100,3,6,10-05-24,High,98
EMP1284,43,2,4,Male,Master Degree,Single,Yes,Urban,Finance,Junior,Small (51-200),Government,Good,Very Fast (100+ Mbps),51,Low,Daily,93.2,82.9,58.4,95,10,17,64.7,10,7,11-03-24,Medium,83.3
EMP1285,27,1,4,Female,Bachelor Degree,Divorced,No,Suburban,Marketing,Mid-Level,Small (51-200),Technology,Good,Fast (50-100 Mbps),38,Moderate,Weekly,41,60.9,53.5,70,13,22,86.7,7,4,22-02-24,Medium,56.5
EMP1286,23,0,1,Male,PhD,Married,Yes,Rural,Engineering,Mid-Level,Large (1001-5000),Retail,Average,Fast (50-100 Mbps),45,Moderate,Daily,98.6,88.8,78.3,91.7,9,5,100,5,8,04-05-24,High,84.3
EMP1287,22,0,4,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Enterprise (5000+),Technology,Excellent,Fast (50-100 Mbps),33,Moderate,Few times per week,73.5,86.6,62.3,95,7,26,73.3,8,8,30-03-24,Medium,85.8
EMP1288,39,12,1,Male,Bachelor Degree,Single,Yes,Suburban,Sales,Lead,Small (51-200),Healthcare,Good,Fast (50-100 Mbps),45,High,Daily,64.1,87.7,91.5,95,4,16,100,6,7,09-03-24,Medium,83.7
EMP1289,25,0,3,Male,Associate Degree,Married,Yes,Rural,HR,Mid-Level,Enterprise (5000+),Technology,Poor,Fast (50-100 Mbps),43,Very High,Few times per week,76.3,68.7,48.9,87.3,6,22,100,6,8,23-02-24,Medium,67
EMP1290,22,0,1,Female,Bachelor Degree,Married,No,Urban,Product,Junior,Small (51-200),Education,Good,Moderate (25-50 Mbps),47,High,Daily,60.1,69.6,60.7,75.5,12,35,100,9,5,27-03-24,High,58.8
EMP1291,38,2,3,Male,Master Degree,Married,No,Urban,Engineering,Junior,Medium (201-1000),Education,Average,Very Fast (100+ Mbps),39,Moderate,Daily,97.5,97.9,89.9,95,8,11,100,8,5,03-04-24,High,94
EMP1292,57,9,4,Male,Associate Degree,Single,No,Urban,Sales,Senior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),42,High,Weekly,89.4,95.2,95,95,5,10,100,4,8,22-01-24,Medium,98
EMP1293,34,6,5,Male,Bachelor Degree,In Relationship,No,Urban,Engineering,Mid-Level,Medium (201-1000),Finance,Excellent,Very Fast (100+ Mbps),44,High,Monthly,83.8,90.5,81.1,95,10,0,100,4,8,02-04-24,Medium,98
EMP1294,42,1,2,Female,Master Degree,Married,Yes,Urban,Customer Success,Mid-Level,Medium (201-1000),Finance,Poor,Fast (50-100 Mbps),39,Very High,Daily,62.2,69.4,50,78.3,9,26,100,4,8,18-04-24,High,63
EMP1295,35,5,3,Female,Bachelor Degree,In Relationship,Yes,Rural,Customer Success,Mid-Level,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),50,High,Few times per week,100,91.6,71.3,95,11,14,100,6,5,27-01-24,Medium,91.1
EMP1296,34,7,3,Male,Associate Degree,Single,Yes,Suburban,Engineering,Senior,Medium (201-1000),Technology,Excellent,Fast (50-100 Mbps),42,High,Few times per week,100,100,65,95,13,26,100,5,6,15-05-24,High,98
EMP1297,43,7,5,Female,High School,Single,No,Urban,Finance,Senior,Medium (201-1000),Finance,Good,Very Fast (100+ Mbps),44,High,Daily,80.8,100,79.6,95,7,0,100,6,6,21-04-24,High,98
EMP1298,32,5,3,Male,Associate Degree,Single,No,Urban,HR,Senior,Medium (201-1000),Manufacturing,Good,Fast (50-100 Mbps),37,High,Few times per week,98,95.6,83.1,95,6,22,100,2,4,10-02-24,High,87
EMP1299,37,4,4,Male,PhD,Married,Yes,Suburban,Engineering,Senior,Medium (201-1000),Finance,Average,Fast (50-100 Mbps),32,Moderate,Weekly,94.7,83.5,85.5,95,11,38,100,4,8,04-04-24,Low,96.6
EMP1300,37,10,5,Female,Master Degree,Married,Yes,Urban,Marketing,Mid-Level,Large (1001-5000),Finance,Excellent,Very Fast (100+ Mbps),33,High,Daily,91.6,100,95,95,11,0,100,7,4,11-02-24,High,98
EMP1301,28,1,2,Male,Master Degree,Divorced,Yes,Urban,Operations,Mid-Level,Large (1001-5000),Government,Average,Fast (50-100 Mbps),45,Low,Weekly,69,74.8,61.2,78.4,8,36,100,7,5,17-02-24,Low,65.1
EMP1302,43,13,5,Female,PhD,Divorced,No,Urban,Engineering,Lead,Small (51-200),Technology,Good,Moderate (25-50 Mbps),37,Moderate,Weekly,87.9,96.7,95,95,4,0,100,5,2,08-04-24,Medium,88.9
EMP1303,33,5,5,Male,Bachelor Degree,Married,No,Suburban,Sales,Mid-Level,Small (51-200),Manufacturing,Average,Fast (50-100 Mbps),46,Very High,Daily,100,100,95,95,10,0,100,5,7,25-01-24,Medium,98
EMP1304,28,3,5,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Senior,Large (1001-5000),Healthcare,Average,Very Fast (100+ Mbps),51,High,Few times per week,92.7,88.7,87.8,95,11,0,100,8,9,04-02-24,High,98
EMP1305,39,0,2,Male,Bachelor Degree,Married,No,Urban,Marketing,Mid-Level,Startup (1-50),Government,Good,Moderate (25-50 Mbps),46,Moderate,Few times per week,61.6,51.2,62,70.4,8,41,81.8,4,6,14-02-24,High,46.8
EMP1306,26,0,3,Female,Master Degree,Married,Yes,Suburban,Customer Success,Mid-Level,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),44,Very High,Weekly,61.4,63.4,56.2,85.9,5,23,100,5,9,06-02-24,Medium,58.7
EMP1307,35,4,5,Female,Master Degree,Married,No,Urban,Marketing,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),45,Low,Few times per week,72.4,66.6,76.1,84.8,1,0,100,7,8,25-03-24,High,72
EMP1308,34,1,2,Male,Bachelor Degree,Married,No,Rural,Engineering,Junior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),48,High,Daily,89.1,84.7,72.5,95,9,3,100,6,8,24-01-24,High,86.4
EMP1309,44,11,4,Female,Bachelor Degree,Divorced,Yes,Suburban,Engineering,Lead,Small (51-200),Media,Average,Moderate (25-50 Mbps),43,Moderate,Weekly,100,94.2,78.2,95,8,23,100,2,4,04-02-24,Low,98
EMP1310,39,9,1,Male,PhD,Married,No,Urban,Operations,Senior,Enterprise (5000+),Finance,Excellent,Very Fast (100+ Mbps),45,Very Low,Few times per week,82.6,91.1,74.5,91.6,9,0,85.9,1,6,15-01-24,Medium,81.2
EMP1311,34,4,0,Female,Associate Degree,In Relationship,No,Urban,Sales,Mid-Level,Enterprise (5000+),Healthcare,Average,Very Fast (100+ Mbps),38,Moderate,Weekly,100,96.7,71.2,95,7,25,100,1,7,07-03-24,High,98
EMP1312,42,5,3,Male,Master Degree,Single,Yes,Suburban,Operations,Mid-Level,Enterprise (5000+),Technology,Average,Moderate (25-50 Mbps),36,Low,Daily,76.2,84,49.5,95,8,33,100,7,6,12-03-24,High,75.6
EMP1313,47,3,3,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Small (51-200),Government,Good,Fast (50-100 Mbps),38,Low,Weekly,75.8,62,53,88.5,2,7,98.3,6,7,12-04-24,Medium,64
EMP1314,40,4,3,Female,Bachelor Degree,Single,No,Suburban,HR,Mid-Level,Large (1001-5000),Retail,Average,Fast (50-100 Mbps),40,Low,Few times per week,91.7,97.7,75.9,95,10,0,100,2,5,31-03-24,High,98
EMP1315,35,0,3,Male,Bachelor Degree,Single,No,Suburban,Product,Junior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),39,Moderate,Weekly,66.1,58.6,57.8,91.1,8,13,100,3,6,15-03-24,Low,74.3
EMP1316,23,0,3,Female,Master Degree,Divorced,Yes,Suburban,Product,Junior,Large (1001-5000),Technology,Poor,Very Fast (100+ Mbps),48,High,Few times per week,93.1,94.1,75.8,95,2,27,100,7,8,21-02-24,High,98
EMP1317,25,0,4,Male,Bachelor Degree,Divorced,Yes,Rural,Sales,Junior,Small (51-200),Finance,Excellent,Slow (<25 Mbps),25,High,Few times per week,74.4,76.9,68.2,95,8,18,100,5,4,19-01-24,Medium,71.9
EMP1318,32,2,4,Male,Bachelor Degree,Married,No,Urban,Finance,Mid-Level,Large (1001-5000),Technology,Excellent,Fast (50-100 Mbps),40,High,Daily,76.8,83.8,74.6,95,11,5,100,10,8,13-02-24,Medium,74.6
EMP1319,29,0,3,Female,Master Degree,In Relationship,No,Urban,Engineering,Junior,Enterprise (5000+),Finance,Average,Moderate (25-50 Mbps),46,Very Low,Weekly,71.2,80.8,78.1,86.9,8,17,92.8,5,7,20-02-24,High,75.7
EMP1320,33,2,3,Female,Master Degree,Single,Yes,Suburban,HR,Junior,Small (51-200),Non-profit,Average,Slow (<25 Mbps),46,High,Few times per week,80.3,83.5,73.3,95,7,32,100,5,6,14-04-24,High,84.4
EMP1321,35,9,1,Male,Master Degree,Single,No,Suburban,Engineering,Senior,Small (51-200),Education,Good,Fast (50-100 Mbps),37,Very High,Monthly,100,98.6,89.9,95,8,28,100,5,6,20-02-24,High,98
EMP1322,39,0,3,Male,Bachelor Degree,Married,Yes,Suburban,HR,Junior,Startup (1-50),Media,Poor,Very Fast (100+ Mbps),52,Moderate,Few times per week,91.9,94.2,70.8,95,12,37,100,8,9,13-04-24,High,88.6
EMP1323,34,0,3,Male,Master Degree,Divorced,Yes,Suburban,Marketing,Junior,Small (51-200),Finance,Average,Very Fast (100+ Mbps),33,High,Weekly,96.7,90.9,69.1,95,5,16,100,6,7,04-05-24,High,98
EMP1324,39,5,3,Male,Bachelor Degree,Single,No,Urban,Customer Success,Senior,Medium (201-1000),Retail,Poor,Very Fast (100+ Mbps),39,Moderate,Few times per week,58.9,69.5,50.8,95,8,2,88.3,8,7,13-03-24,Medium,67.3
EMP1325,35,1,2,Male,Bachelor Degree,In Relationship,Yes,Suburban,HR,Junior,Large (1001-5000),Healthcare,Good,Very Fast (100+ Mbps),40,Low,Few times per week,85.4,87.5,90.5,95,10,68,100,5,8,24-01-24,High,98
EMP1326,22,0,4,Male,Associate Degree,Married,Yes,Urban,Sales,Junior,Small (51-200),Finance,Excellent,Moderate (25-50 Mbps),40,Moderate,Weekly,74.9,68.2,62.2,95,7,30,100,6,6,11-04-24,High,73.8
EMP1327,26,0,0,Female,Bachelor Degree,In Relationship,No,Suburban,Product,Junior,Medium (201-1000),Healthcare,Good,Fast (50-100 Mbps),50,Moderate,Daily,66.8,69.1,47.2,71.7,7,61,95.7,1,5,13-02-24,High,66.3
EMP1328,33,0,5,Female,Master Degree,Married,Yes,Urban,Sales,Mid-Level,Medium (201-1000),Finance,Poor,Moderate (25-50 Mbps),42,Moderate,Few times per week,49.4,51.8,54.4,52.3,10,0,97.1,6,5,12-05-24,Medium,41.5
EMP1329,24,0,0,Male,Bachelor Degree,Married,No,Urban,Data Science,Junior,Small (51-200),Non-profit,Good,Moderate (25-50 Mbps),43,Moderate,Few times per week,46,56.1,70.5,70.1,7,33,66.1,3,7,17-02-24,Medium,51.5
EMP1330,40,10,5,Male,Bachelor Degree,Married,No,Rural,HR,Lead,Medium (201-1000),Healthcare,Poor,Slow (<25 Mbps),47,Very High,Daily,73.7,80.3,75.9,92.1,7,0,100,4,10,24-04-24,Medium,74.1
EMP1331,48,4,3,Male,Master Degree,Married,No,Urban,Data Science,Mid-Level,Small (51-200),Consulting,Average,Moderate (25-50 Mbps),38,High,Few times per week,90.8,100,72.1,95,10,20,100,10,9,25-04-24,Medium,96.7
EMP1332,45,12,3,Female,Master Degree,Single,Yes,Urban,Engineering,Lead,Medium (201-1000),Education,Good,Fast (50-100 Mbps),41,Very High,Few times per week,91.6,98.7,77.7,95,7,46,100,6,6,04-04-24,Medium,98
EMP1333,33,6,2,Female,Master Degree,In Relationship,Yes,Urban,Engineering,Mid-Level,Startup (1-50),Healthcare,Good,Moderate (25-50 Mbps),52,Moderate,Daily,90.1,100,79.3,95,4,65,100,8,4,30-03-24,High,98
EMP1334,48,7,0,Female,Bachelor Degree,Divorced,No,Urban,HR,Lead,Large (1001-5000),Healthcare,Good,Fast (50-100 Mbps),44,Moderate,Daily,97.6,100,85.8,95,8,8,100,2,9,08-04-24,Low,98
EMP1335,36,5,2,Female,Master Degree,Single,No,Suburban,Design,Senior,Small (51-200),Finance,Average,Fast (50-100 Mbps),35,High,Weekly,72.2,96.9,71.6,95,7,22,100,5,9,26-04-24,Medium,87.7
EMP1336,31,3,1,Female,Bachelor Degree,Single,No,Urban,Engineering,Mid-Level,Enterprise (5000+),Technology,Excellent,Fast (50-100 Mbps),36,Moderate,Daily,60.8,75.2,50.9,89.3,9,16,70.5,8,4,13-05-24,Medium,65
EMP1337,29,0,4,Male,Professional Degree,Married,Yes,Urban,Engineering,Junior,Large (1001-5000),Manufacturing,Poor,Fast (50-100 Mbps),47,High,Daily,68.3,77,63.1,95,3,34,100,5,9,09-02-24,High,75
EMP1338,32,5,2,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Small (51-200),Media,Good,Very Fast (100+ Mbps),35,High,Weekly,93,90.9,80.2,95,9,19,100,4,6,09-03-24,Low,91.3
EMP1339,31,4,4,Female,Master Degree,Married,Yes,Urban,Customer Success,Mid-Level,Medium (201-1000),Technology,Poor,Very Fast (100+ Mbps),39,High,Daily,98.3,100,69.3,95,9,32,100,6,1,29-01-24,High,98
EMP1340,36,4,2,Male,Associate Degree,Single,No,Urban,HR,Mid-Level,Small (51-200),Media,Good,Very Fast (100+ Mbps),43,Moderate,Few times per week,96.5,100,63.9,95,13,51,100,6,9,24-03-24,Medium,98
EMP1341,36,0,5,Female,Bachelor Degree,Married,No,Urban,Sales,Mid-Level,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),42,Moderate,Daily,74.6,69.7,68.7,86.6,6,0,100,10,2,12-02-24,High,73.6
EMP1342,35,1,3,Female,Associate Degree,Married,Yes,Urban,Engineering,Junior,Medium (201-1000),Healthcare,Good,Fast (50-100 Mbps),50,High,Weekly,74.7,85.8,76.8,95,6,53,100,5,2,06-04-24,High,79.3
EMP1343,38,7,1,Female,Bachelor Degree,Single,No,Urban,Operations,Senior,Large (1001-5000),Finance,Average,Moderate (25-50 Mbps),27,Moderate,Daily,84.7,92.7,90.2,95,8,13,100,9,10,03-02-24,Low,90
EMP1344,45,8,3,Male,Bachelor Degree,Married,Yes,Rural,Engineering,Lead,Startup (1-50),Technology,Good,Fast (50-100 Mbps),44,High,Daily,84.9,84.7,81.2,95,8,42,100,8,5,10-05-24,High,83.5
EMP1345,43,12,2,Female,Master Degree,Single,No,Rural,HR,Manager,Startup (1-50),Technology,Poor,Very Fast (100+ Mbps),40,Low,Few times per week,75.3,74.7,83.6,95,9,30,100,5,7,18-02-24,Medium,81.5
EMP1346,22,0,1,Female,Associate Degree,Single,No,Urban,Marketing,Junior,Small (51-200),Finance,Good,Moderate (25-50 Mbps),49,High,Daily,56.4,69.9,80.4,92.4,10,73,100,9,9,29-04-24,High,73.4
EMP1347,22,0,3,Female,Master Degree,Married,Yes,Urban,Finance,Junior,Startup (1-50),Technology,Poor,Moderate (25-50 Mbps),40,Low,Weekly,65.6,70.6,70.1,93.4,7,40,75.2,7,9,02-02-24,Low,70.7
EMP1348,43,5,4,Female,High School,In Relationship,No,Suburban,Customer Success,Senior,Medium (201-1000),Technology,Average,Moderate (25-50 Mbps),40,Moderate,Weekly,77.2,81.2,65.3,95,10,39,87.4,8,4,24-01-24,High,74.8
EMP1349,22,1,5,Non-binary,Bachelor Degree,Single,No,Suburban,Marketing,Junior,Startup (1-50),Technology,Average,Fast (50-100 Mbps),41,Moderate,Weekly,92,69.2,77.7,95,9,0,89.5,8,6,22-01-24,Medium,80.7
EMP1350,32,0,3,Male,Master Degree,Married,No,Rural,Sales,Junior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),38,Moderate,Few times per week,54.1,61.3,61.2,79,2,13,52.6,3,1,05-02-24,High,61
EMP1351,24,0,5,Male,Master Degree,Single,Yes,Urban,HR,Junior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),38,High,Weekly,60.2,66.7,50.8,89.8,4,0,100,8,3,25-04-24,High,63.1
EMP1352,22,0,5,Male,Bachelor Degree,Single,No,Suburban,Engineering,Junior,Small (51-200),Education,Average,Fast (50-100 Mbps),41,Moderate,Few times per week,69.6,62.2,52.9,91.7,14,0,74.3,6,9,23-02-24,High,74.3
EMP1353,39,9,5,Male,High School,Married,Yes,Suburban,Product,Lead,Medium (201-1000),Consulting,Good,Very Fast (100+ Mbps),51,High,Daily,98.8,93.8,79.2,95,10,0,100,6,6,31-03-24,High,98
EMP1354,41,4,3,Female,Master Degree,Married,No,Suburban,Engineering,Mid-Level,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),39,High,Daily,88.1,100,71.6,95,6,22,100,5,4,19-04-24,Medium,98
EMP1355,29,3,1,Non-binary,Bachelor Degree,Single,No,Urban,Customer Success,Mid-Level,Large (1001-5000),Technology,Average,Moderate (25-50 Mbps),37,Moderate,Weekly,66.4,70.8,45.7,74,7,43,77.9,6,7,29-04-24,High,63
EMP1356,22,1,2,Male,Bachelor Degree,In Relationship,Yes,Urban,Engineering,Junior,Medium (201-1000),Retail,Good,Fast (50-100 Mbps),39,High,Bi-weekly,80.7,92.3,84.2,95,9,23,100,2,4,27-03-24,Low,94
EMP1357,30,3,4,Male,Master Degree,Single,Yes,Urban,Engineering,Mid-Level,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),42,High,Daily,75.2,96,64.1,95,12,35,100,5,10,11-05-24,High,87.2
EMP1358,38,11,3,Male,Bachelor Degree,Divorced,No,Urban,Sales,Lead,Small (51-200),Retail,Excellent,Very Fast (100+ Mbps),52,Low,Bi-weekly,100,88.1,77.3,95,12,52,90.8,6,7,20-02-24,Medium,93.2
EMP1359,22,0,1,Female,Associate Degree,Divorced,No,Suburban,Design,Junior,Medium (201-1000),Technology,Excellent,Very Fast (100+ Mbps),37,Low,Weekly,88.5,100,65.1,95,5,22,98.1,4,6,11-03-24,High,98
EMP1360,36,7,3,Male,Master Degree,Married,No,Urban,Data Science,Lead,Enterprise (5000+),Technology,Average,Very Fast (100+ Mbps),56,Moderate,Few times per week,72.2,69.5,69.9,86.9,7,14,100,7,6,30-01-24,High,68.6
EMP1361,34,6,0,Male,Master Degree,Single,Yes,Urban,Engineering,Senior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),44,Moderate,Weekly,80.2,80.8,88.4,95,13,23,100,8,9,14-03-24,High,92
EMP1362,40,8,4,Male,Associate Degree,Married,No,Suburban,Engineering,Mid-Level,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),35,Very Low,Daily,85.9,96.5,77.6,95,6,47,100,2,9,12-04-24,Low,88.7
EMP1363,36,2,0,Male,Bachelor Degree,Married,Yes,Suburban,Sales,Junior,Large (1001-5000),Manufacturing,Average,Moderate (25-50 Mbps),38,Moderate,Weekly,87.7,82.9,68,95,19,31,86.4,6,9,22-02-24,High,78.2
EMP1364,26,0,4,Female,Associate Degree,Divorced,No,Urban,Sales,Junior,Enterprise (5000+),Technology,Excellent,Moderate (25-50 Mbps),30,Low,Weekly,46.1,50.7,30,63.3,6,49,67.8,6,6,13-04-24,High,35
EMP1365,45,4,4,Male,Master Degree,Married,No,Urban,HR,Mid-Level,Startup (1-50),Non-profit,Good,Fast (50-100 Mbps),42,High,Few times per week,90.7,67.3,62.1,95,7,36,100,7,8,06-03-24,High,70.8
EMP1366,33,2,1,Male,Master Degree,Married,No,Urban,Marketing,Junior,Large (1001-5000),Finance,Excellent,Fast (50-100 Mbps),48,Moderate,Bi-weekly,88.4,75.8,63.3,93.7,9,43,81.4,7,6,14-05-24,Medium,78.6
EMP1367,34,3,3,Male,Bachelor Degree,Divorced,Yes,Urban,HR,Senior,Medium (201-1000),Media,Poor,Very Fast (100+ Mbps),42,Very High,Daily,93.9,77.2,86.8,95,4,53,100,6,7,18-02-24,Medium,88
EMP1368,26,0,4,Female,High School,In Relationship,No,Suburban,HR,Junior,Large (1001-5000),Technology,Poor,Fast (50-100 Mbps),46,Moderate,Weekly,60,72.6,62.6,93.2,9,13,79.8,5,6,19-03-24,Medium,71.2
EMP1369,31,2,2,Female,High School,Married,No,Urban,Operations,Mid-Level,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),44,Moderate,Daily,76.7,85.1,66.3,93,10,0,99.7,10,7,24-03-24,High,78.5
EMP1370,27,1,1,Male,Bachelor Degree,Divorced,No,Suburban,Customer Success,Junior,Enterprise (5000+),Healthcare,Good,Fast (50-100 Mbps),49,High,Weekly,83.1,93.3,73.3,95,10,20,100,6,6,18-03-24,Medium,87.3
EMP1371,33,3,2,Male,Master Degree,Married,Yes,Urban,Engineering,Mid-Level,Small (51-200),Technology,Good,Very Fast (100+ Mbps),36,Moderate,Few times per week,72.6,64.8,90.3,88.2,8,31,85.3,5,4,11-03-24,High,71.3
EMP1372,50,13,3,Female,Associate Degree,Married,No,Rural,Engineering,Senior,Large (1001-5000),Manufacturing,Average,Very Fast (100+ Mbps),47,Low,Weekly,77.2,87,77.5,93.2,4,29,89.8,10,3,25-01-24,Low,82
EMP1373,22,1,3,Male,Bachelor Degree,Married,No,Suburban,HR,Mid-Level,Small (51-200),Finance,Excellent,Very Fast (100+ Mbps),53,Low,Few times per week,88.6,100,84.5,95,11,36,93.9,4,9,31-03-24,High,89.2
EMP1374,22,0,1,Female,Bachelor Degree,Married,Yes,Rural,Engineering,Junior,Medium (201-1000),Retail,Good,Fast (50-100 Mbps),57,Very High,Bi-weekly,93.1,85.9,84.3,95,7,42,100,4,6,20-01-24,High,89.9
EMP1375,48,3,3,Male,Bachelor Degree,Married,Yes,Urban,Engineering,Mid-Level,Enterprise (5000+),Technology,Average,Fast (50-100 Mbps),50,Moderate,Daily,99.7,92.9,92.5,95,10,32,100,9,9,07-05-24,High,98
EMP1376,33,6,2,Male,Bachelor Degree,Married,Yes,Suburban,Product,Senior,Large (1001-5000),Education,Good,Fast (50-100 Mbps),43,High,Daily,100,97.1,86.5,95,8,33,100,7,7,10-03-24,High,98
EMP1377,28,1,4,Female,Bachelor Degree,Married,Yes,Suburban,Operations,Mid-Level,Small (51-200),Education,Excellent,Fast (50-100 Mbps),36,Moderate,Daily,62,60.9,58,79.2,6,34,94.9,6,3,18-04-24,High,58.9
